timestamp_ros_sec,run_id,random_seed,scan_generation,queue_position,target_id,target_state,verification_stage,drone_x_enu,drone_y_enu,drone_altitude,estimate_x_enu,estimate_y_enu,estimate_x_visual,estimate_y_visual,actual_x_visual,actual_y_visual,tof_distance,actual_visit_distance,position_error,visited_correct,kalman_gain_x,kalman_gain_y,kalman_updates
1784537924.966734,depth321_fix_01,101,2,2,2,visited,TO_3M,12.811929,2.352917,0.717072,13.114161,3.626722,-11.885839,3.626722,-12.000000,4.000000,1.130748,1.657785,0.390344,0,0.075348,0.075348,1418
1784538186.606603,depth321_fix_01,101,3,3,1,visited,TO_3M,19.723302,-10.839562,0.724335,20.517994,-11.910046,-4.482006,-11.910046,-4.000000,-12.000000,1.163358,1.725275,0.490328,0,0.080333,0.080333,1572
1784538377.305386,depth321_fix_01,101,4,4,5,visited,TO_3M,14.468024,-11.174426,0.731750,13.112507,-11.509649,-11.887493,-11.509649,-12.000000,-12.000000,1.167418,1.684241,0.503092,0,0.075340,0.075340,1278
1784538785.508815,depth321_fix_01,101,5,5,4,visited,TO_3M,14.063457,10.718062,0.724182,13.426075,11.828112,-11.573925,11.828112,-12.000000,12.000000,1.108621,1.665625,0.459440,0,0.074387,0.074387,1331
1784538978.204017,depth321_fix_01,101,6,1,14,visited,TO_3M,19.503715,11.150336,0.731628,20.905009,11.492036,-4.094991,11.492036,-4.000000,12.000000,1.195185,1.720697,0.516770,0,0.074326,0.074326,1285
1784539322.354033,depth321_fix_01,101,7,2,11,visited,TO_3M,35.200624,-3.575878,0.710175,36.463952,-4.150415,11.463952,-4.150415,12.000000,-4.000000,1.201023,1.848684,0.556752,0,0.075807,0.075807,1414
1784539535.504794,depth321_fix_01,101,8,3,10,visited,TO_3M,29.526994,-10.345502,0.722992,28.808015,-11.535616,3.808015,-11.535616,4.000000,-12.000000,1.207489,1.736400,0.502504,0,0.073469,0.073469,1443
1784539754.555148,depth321_fix_01,101,9,4,9,visited,TO_3M,22.511869,-4.592293,0.727295,21.317976,-3.928591,-3.682024,-3.928591,-4.000000,-4.000000,1.190286,1.623748,0.325896,0,0.075355,0.075355,1419
1784540041.555984,depth321_fix_01,101,10,5,15,visited,TO_3M,28.738714,10.356047,0.724854,29.013973,11.639128,4.013973,11.639128,4.000000,12.000000,1.129726,1.664588,0.361142,0,0.073961,0.073961,1531
1784540259.805290,depth321_fix_01,101,11,6,8,visited,TO_3M,22.226076,5.166814,0.712891,21.159457,4.349405,-3.840543,4.349405,-4.000000,4.000000,1.174868,1.692547,0.384071,0,0.075808,0.075808,1470
1784540458.924727,depth321_fix_01,101,12,7,6,visited,TO_3M,27.228591,4.307234,0.724548,28.507003,3.907360,3.507003,3.907360,4.000000,4.000000,1.154856,1.797855,0.501626,0,0.077079,0.077079,1368
1784540672.669020,depth321_fix_01,101,13,1,22,visited,TO_3M,28.201749,-2.473892,0.717773,28.681732,-3.695058,3.681732,-3.695058,4.000000,-4.000000,1.147838,1.722269,0.440777,0,0.074554,0.074554,1475
1784540899.107949,depth321_fix_01,101,14,2,23,visited,TO_3M,35.666940,2.824937,0.728333,36.737141,3.669770,11.737141,3.669770,12.000000,4.000000,1.186573,1.777026,0.422074,0,0.077103,0.077103,1457
1784541234.906206,depth321_fix_01,101,15,3,21,visited,TO_3M,36.171556,-10.471587,0.728088,36.571354,-11.754300,11.571354,-11.754300,12.000000,-12.000000,1.176199,1.738495,0.494071,0,0.075826,0.075826,1441
1784541732.504850,depth321_fix_01,101,16,4,18,visited,TO_3M,37.847894,10.596012,0.722168,37.254569,11.816315,12.254569,11.816315,12.000000,12.000000,1.202945,1.640154,0.313920,0,0.077419,0.077419,1506
1784557999.639396,depth321_fix_01,101,1,1,0,visited,TO_3M,11.612543,3.045365,0.714050,12.829562,3.547736,-12.170438,3.547736,-12.000000,4.000000,1.148036,1.684151,0.483313,0,0.076143,0.076143,1502
1784558306.988724,depth321_fix_01,101,2,2,4,visited,TO_3M,11.868938,-10.733650,0.722382,12.536869,-11.853097,-12.463131,-11.853097,-12.000000,-12.000000,1.121172,1.697924,0.485871,0,0.074861,0.074861,1393
